"No.","Time","Source","Destination","Protocol","Length","Info"
"9682","123.536927","192.168.144.139","20.42.65.85","TCP","1424","55948  >  443 [ACK] Seq=3416 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9683","123.536927","192.168.144.139","20.42.65.85","TCP","1424","55948  >  443 [ACK] Seq=4786 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9684","123.536927","192.168.144.139","20.42.65.85","TCP","1424","55948  >  443 [ACK] Seq=6156 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9685","123.536927","192.168.144.139","20.42.65.85","TCP","1424","55948  >  443 [ACK] Seq=7526 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9686","123.536927","192.168.144.139","20.42.65.85","TCP","1424","55948  >  443 [ACK] Seq=8896 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9687","123.536927","192.168.144.139","20.42.65.85","TCP","1424","55948  >  443 [ACK] Seq=10266 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9688","123.536927","192.168.144.139","20.42.65.85","TCP","1424","55948  >  443 [ACK] Seq=11636 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9689","123.536927","192.168.144.139","20.42.65.85","TCP","1424","55948  >  443 [ACK] Seq=13006 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9690","123.536927","192.168.144.139","20.42.65.85","TLSv1.2","726","Application Data"
"9691","123.590209","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","64:ff9b::2278:d07b","TLSv1.2","120","Application Data"
"9692","123.782411","13.91.16.64","192.168.144.139","TCP","54","443  >  55912 [ACK] Seq=27247 Ack=29567 Win=525056 Len=0"
"9693","123.789532","13.91.16.64","192.168.144.139","TLSv1.2","96","Application Data"
"9694","123.842852","192.168.144.139","13.91.16.64","TCP","54","55912  >  443 [ACK] Seq=29602 Ack=27289 Win=131328 Len=0"
"9695","123.904078","20.42.65.85","192.168.144.139","TCP","54","443  >  55948 [ACK] Seq=4554 Ack=3416 Win=525056 Len=0"
"9696","123.953289","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4009:80a::2003","TCP","74","55776  >  80 [FIN, ACK] Seq=429 Ack=702 Win=130816 Len=0"
"9697","123.996337","20.42.65.85","192.168.144.139","TCP","54","443  >  55948 [ACK] Seq=4554 Ack=4786 Win=525056 Len=0"
"9698","124.056529","20.42.65.85","192.168.144.139","TCP","54","443  >  55948 [ACK] Seq=4554 Ack=6156 Win=525056 Len=0"
"9699","124.090658","2404:6800:4009:80a::2003","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","TCP","74","80  >  55776 [FIN, ACK] Seq=702 Ack=430 Win=66816 Len=0"
"9700","124.090718","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4009:80a::2003","TCP","74","55776  >  80 [ACK] Seq=430 Ack=703 Win=130816 Len=0"
"9701","124.106016","20.42.65.85","192.168.144.139","TCP","54","443  >  55948 [ACK] Seq=4554 Ack=7526 Win=525056 Len=0"
"9702","124.153160","20.42.65.85","192.168.144.139","TCP","54","443  >  55948 [ACK] Seq=4554 Ack=8896 Win=525056 Len=0"
"9703","124.253472","64:ff9b::2278:d07b","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","TCP","74","443  >  55759 [ACK] Seq=6828 Ack=11991 Win=582 Len=0"
"9704","124.260169","64:ff9b::2278:d07b","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","TLSv1.2","120","Application Data"
"9705","124.265321","20.42.65.85","192.168.144.139","TCP","54","443  >  55948 [ACK] Seq=4554 Ack=10266 Win=525056 Len=0"
"9706","124.291914","20.42.65.85","192.168.144.139","TCP","54","443  >  55948 [ACK] Seq=4554 Ack=13006 Win=525056 Len=0"
"9707","124.315911","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","64:ff9b::2278:d07b","TCP","74","55759  >  443 [ACK] Seq=11991 Ack=6874 Win=509 Len=0"
"9708","124.421483","20.42.65.85","192.168.144.139","TCP","54","443  >  55948 [ACK] Seq=4554 Ack=14376 Win=525056 Len=0"
"9709","124.469733","20.42.65.85","192.168.144.139","TLSv1.2","1134","Application Data"
"9710","124.469848","192.168.144.139","20.42.65.85","TCP","54","55948  >  443 [ACK] Seq=15048 Ack=5635 Win=130304 Len=0"
"9711","124.470666","192.168.144.139","20.42.65.85","TLSv1.2","85","Encrypted Alert"
"9712","124.470832","192.168.144.139","20.42.65.85","TCP","54","55948  >  443 [FIN, ACK] Seq=15079 Ack=5635 Win=130304 Len=0"
"9713","124.662402","192.168.144.139","192.168.144.105","DNS","81","Standard query 0x6d71 A data-ai.microsoft.com"
"9714","124.662709","192.168.144.139","192.168.144.105","DNS","81","Standard query 0xa7cd AAAA data-ai.microsoft.com"
"9715","124.727981","192.168.144.105","192.168.144.139","DNS","277","Standard query response 0x6d71 A data-ai.microsoft.com CNAME ddaiservices.azurefd.net CNAME firstparty-azurefd-prod.trafficmanager.net CNAME shed.dual-low.part-0030.t-0009.fdv2-t-msedge.net CNAME part-0030.t-0009.fdv2-t-msedge.net A 13.107.238.58 A 13.107.237.58"
"9716","124.728042","192.168.144.139","192.168.144.105","DNS","81","Standard query 0xa7cd AAAA data-ai.microsoft.com"
"9717","124.728042","192.168.144.139","192.168.144.105","DNS","81","Standard query 0x6d71 A data-ai.microsoft.com"
"9718","124.738355","192.168.144.105","192.168.144.139","DNS","414","Standard query response 0xa7cd AAAA data-ai.microsoft.com CNAME ddaiservices.azurefd.net CNAME firstparty-azurefd-prod.trafficmanager.net CNAME shed.dual-low.part-0030.t-0009.fdv2-t-msedge.net CNAME global-entry-afdthirdparty-fallback-first.trafficmanager.net CNAME shed.dual-low.part-0030.t-0009.fb-t-msedge.net CNAME part-0030.t-0009.fb-t-msedge.net AAAA 2620:1ec:29:1::58 AAAA 2620:1ec:48:1::58"
"9719","124.739767","192.168.144.139","13.107.238.58","TCP","66","55949  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"9720","124.789842","192.168.144.105","192.168.144.139","DNS","390","Standard query response 0x6d71 A data-ai.microsoft.com CNAME ddaiservices.azurefd.net CNAME firstparty-azurefd-prod.trafficmanager.net CNAME shed.dual-low.part-0030.t-0009.fdv2-t-msedge.net CNAME global-entry-afdthirdparty-fallback-first.trafficmanager.net CNAME shed.dual-low.part-0030.t-0009.fb-t-msedge.net CNAME part-0030.t-0009.fb-t-msedge.net A 13.107.253.58 A 13.107.226.58"
"9721","124.800956","20.42.65.85","192.168.144.139","TCP","54","[TCP Dup ACK 9709#1] 443  >  55948 [ACK] Seq=5635 Ack=15048 Win=524288 Len=0"
"9722","124.821587","20.42.65.85","192.168.144.139","TCP","54","443  >  55948 [ACK] Seq=5635 Ack=15080 Win=524288 Len=0"
"9723","124.832958","13.107.238.58","192.168.144.139","TCP","66","443  >  55949 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1370 SACK_PERM WS=2048"
"9724","124.833023","192.168.144.139","13.107.238.58","TCP","54","55949  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"9725","124.833418","192.168.144.139","13.107.238.58","TLSv1.2","590","Client Hello"
"9726","124.949774","13.107.238.58","192.168.144.139","TCP","54","443  >  55949 [ACK] Seq=1 Ack=537 Win=67584 Len=0"
"9727","124.960060","13.107.238.58","192.168.144.139","TLSv1.2","1404","Server Hello"
"9728","124.960060","13.107.238.58","192.168.144.139","TCP","1404","443  >  55949 [PSH, ACK] Seq=1351 Ack=537 Win=67584 Len=1350 [TCP segment of a reassembled PDU]"
"9729","124.960060","13.107.238.58","192.168.144.139","TLSv1.2","1404","Certificate"
"9730","124.960060","13.107.238.58","192.168.144.139","TCP","100","443  >  55949 [PSH, ACK] Seq=4051 Ack=537 Win=67584 Len=46 [TCP segment of a reassembled PDU]"
"9731","124.960060","13.107.238.58","192.168.144.139","TLSv1.2","328","Server Key Exchange, Server Hello Done"
"9732","124.960200","192.168.144.139","13.107.238.58","TCP","54","55949  >  443 [ACK] Seq=537 Ack=4371 Win=131328 Len=0"
"9733","124.961134","192.168.144.139","13.107.238.58","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"9734","125.070462","13.107.238.58","192.168.144.139","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"9735","125.076205","192.168.144.139","13.107.238.58","TLSv1.2","441","Application Data"
"9736","125.213440","13.107.238.58","192.168.144.139","TCP","54","443  >  55949 [ACK] Seq=4422 Ack=1050 Win=69632 Len=0"
"9737","125.288043","13.107.238.58","192.168.144.139","TCP","1404","443  >  55949 [ACK] Seq=4422 Ack=1050 Win=69632 Len=1350 [TCP segment of a reassembled PDU]"
"9738","125.296733","13.107.238.58","192.168.144.139","TCP","1404","443  >  55949 [PSH, ACK] Seq=5772 Ack=1050 Win=69632 Len=1350 [TCP segment of a reassembled PDU]"
"9739","125.296733","13.107.238.58","192.168.144.139","TCP","1404","443  >  55949 [ACK] Seq=7122 Ack=1050 Win=69632 Len=1350 [TCP segment of a reassembled PDU]"
"9740","125.296733","13.107.238.58","192.168.144.139","TCP","1404","443  >  55949 [PSH, ACK] Seq=8472 Ack=1050 Win=69632 Len=1350 [TCP segment of a reassembled PDU]"
"9741","125.296733","13.107.238.58","192.168.144.139","TCP","1404","443  >  55949 [ACK] Seq=9822 Ack=1050 Win=69632 Len=1350 [TCP segment of a reassembled PDU]"
"9742","125.296733","13.107.238.58","192.168.144.139","TCP","1404","443  >  55949 [PSH, ACK] Seq=11172 Ack=1050 Win=69632 Len=1350 [TCP segment of a reassembled PDU]"
"9743","125.296733","13.107.238.58","192.168.144.139","TLSv1.2","496","Application Data"
"9744","125.296891","192.168.144.139","13.107.238.58","TCP","54","55949  >  443 [ACK] Seq=1050 Ack=12964 Win=131328 Len=0"
"9745","125.386192","13.107.238.58","192.168.144.139","TCP","1404","443  >  55949 [ACK] Seq=12964 Ack=1050 Win=69632 Len=1350 [TCP segment of a reassembled PDU]"
"9746","125.408293","13.107.238.58","192.168.144.139","TCP","1404","443  >  55949 [PSH, ACK] Seq=14314 Ack=1050 Win=69632 Len=1350 [TCP segment of a reassembled PDU]"
"9747","125.408293","13.107.238.58","192.168.144.139","TCP","1404","443  >  55949 [ACK] Seq=15664 Ack=1050 Win=69632 Len=1350 [TCP segment of a reassembled PDU]"
"9748","125.408293","13.107.238.58","192.168.144.139","TCP","1404","443  >  55949 [PSH, ACK] Seq=17014 Ack=1050 Win=69632 Len=1350 [TCP segment of a reassembled PDU]"
"9749","125.408293","13.107.238.58","192.168.144.139","TCP","1404","443  >  55949 [ACK] Seq=18364 Ack=1050 Win=69632 Len=1350 [TCP segment of a reassembled PDU]"
"9750","125.408293","13.107.238.58","192.168.144.139","TCP","1404","443  >  55949 [PSH, ACK] Seq=19714 Ack=1050 Win=69632 Len=1350 [TCP segment of a reassembled PDU]"
"9751","125.408293","13.107.238.58","192.168.144.139","TCP","1404","443  >  55949 [ACK] Seq=21064 Ack=1050 Win=69632 Len=1350 [TCP segment of a reassembled PDU]"
"9752","125.408489","192.168.144.139","13.107.238.58","TCP","54","55949  >  443 [ACK] Seq=1050 Ack=22414 Win=131328 Len=0"
"9753","125.409223","13.107.238.58","192.168.144.139","TCP","1404","443  >  55949 [PSH, ACK] Seq=22414 Ack=1050 Win=69632 Len=1350 [TCP segment of a reassembled PDU]"
"9754","125.409223","13.107.238.58","192.168.144.139","TCP","1404","443  >  55949 [ACK] Seq=23764 Ack=1050 Win=69632 Len=1350 [TCP segment of a reassembled PDU]"
"9755","125.409319","192.168.144.139","13.107.238.58","TCP","54","55949  >  443 [ACK] Seq=1050 Ack=25114 Win=131328 Len=0"
"9756","125.428504","13.107.238.58","192.168.144.139","TCP","1404","443  >  55949 [PSH, ACK] Seq=25114 Ack=1050 Win=69632 Len=1350 [TCP segment of a reassembled PDU]"
"9757","125.428623","192.168.144.139","13.107.238.58","TCP","54","55949  >  443 [ACK] Seq=1050 Ack=26464 Win=130048 Len=0"
"9758","125.431540","13.107.238.58","192.168.144.139","TCP","1404","443  >  55949 [ACK] Seq=26464 Ack=1050 Win=69632 Len=1350 [TCP segment of a reassembled PDU]"
"9759","125.431540","13.107.238.58","192.168.144.139","TLSv1.2","717","Application Data, Encrypted Alert"
"9760","125.431663","192.168.144.139","13.107.238.58","TCP","54","55949  >  443 [ACK] Seq=1050 Ack=28478 Win=131328 Len=0"
"9761","125.436668","192.168.144.139","13.107.238.58","TLSv1.2","85","Encrypted Alert"
"9762","125.442963","192.168.144.139","13.107.238.58","TCP","54","55949  >  443 [FIN, ACK] Seq=1081 Ack=28478 Win=131328 Len=0"
"9763","125.524682","13.107.238.58","192.168.144.139","TCP","54","443  >  55949 [ACK] Seq=28478 Ack=1081 Win=69632 Len=0"
"9764","125.539643","13.107.238.58","192.168.144.139","TCP","54","443  >  55949 [ACK] Seq=28478 Ack=1082 Win=69632 Len=0"
"9765","125.951329","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2600:1901:0:38d7::","TCP","75","[TCP Keep-Alive] 55743  >  80 [ACK] Seq=306 Ack=217 Win=512 Len=1"
"9766","126.121393","2600:1901:0:38d7::","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","TCP","86","[TCP Keep-Alive ACK] 80  >  55743 [ACK] Seq=217 Ack=307 Win=265 Len=0 SLE=306 SRE=307"
"9767","128.290596","192.168.144.139","192.168.144.105","DNS","92","Standard query 0x763a AAAA mobile.events.data.microsoft.com"
"9768","128.344876","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4009:80a::2003","TCP","75","[TCP Keep-Alive] 55810  >  80 [ACK] Seq=856 Ack=1403 Win=131328 Len=1"
"9769","128.360681","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4009:80a::2003","TCP","75","[TCP Keep-Alive] 55773  >  80 [ACK] Seq=3428 Ack=5612 Win=511 Len=1"
"9770","128.360804","192.168.144.139","192.168.144.105","DNS","92","Standard query 0x763a AAAA mobile.events.data.microsoft.com"
"9771","128.407092","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4009:80a::2003","TCP","75","[TCP Keep-Alive] 55806  >  80 [ACK] Seq=1285 Ack=2105 Win=130816 Len=1"
"9772","128.433423","2404:6800:4009:80a::2003","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","TCP","86","[TCP Keep-Alive ACK] 80  >  55810 [ACK] Seq=1403 Ack=857 Win=67840 Len=0 SLE=856 SRE=857"
"9773","128.435531","192.168.144.105","192.168.144.139","DNS","224","Standard query response 0x763a AAAA mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdeus05.eastus.cloudapp.azure.com AAAA 64:ff9b::142a:4155"
"9774","128.437340","192.168.144.139","20.42.65.85","TCP","66","55950  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"9775","128.437677","2404:6800:4009:80a::2003","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","TCP","86","[TCP Keep-Alive ACK] 80  >  55773 [ACK] Seq=5612 Ack=3429 Win=294 Len=0 SLE=3428 SRE=3429"
"9776","128.510140","2404:6800:4009:80a::2003","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","TCP","86","[TCP Keep-Alive ACK] 80  >  55806 [ACK] Seq=2105 Ack=1286 Win=68864 Len=0 SLE=1285 SRE=1286"
"9777","128.612707","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4009:81a::2004","TLSv1.3","113","Application Data"
"9778","128.708721","2404:6800:4009:81a::2004","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","TCP","74","443  >  55893 [ACK] Seq=4933 Ack=822 Win=67840 Len=0"
"9779","128.708721","2404:6800:4009:81a::2004","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","TLSv1.3","113","Application Data"
"9780","128.750876","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4009:81a::2004","TCP","74","55893  >  443 [ACK] Seq=822 Ack=4972 Win=130816 Len=0"
"9781","128.760328","20.42.65.85","192.168.144.139","TCP","66","443  >  55950 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1370 WS=256 SACK_PERM"
"9782","128.760472","192.168.144.139","20.42.65.85","TCP","54","55950  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"9783","128.761130","192.168.144.139","20.42.65.85","TLSv1.2","571","Client Hello"
"9784","129.062151","20.42.65.85","192.168.144.139","TCP","1404","443  >  55950 [ACK] Seq=1 Ack=518 Win=524544 Len=1350 [TCP segment of a reassembled PDU]"
"9785","129.067040","20.42.65.85","192.168.144.139","TCP","1404","443  >  55950 [ACK] Seq=1351 Ack=518 Win=524544 Len=1350 [TCP segment of a reassembled PDU]"
"9786","129.067088","192.168.144.139","20.42.65.85","TCP","54","55950  >  443 [ACK] Seq=518 Ack=2701 Win=131328 Len=0"
"9787","129.075611","20.42.65.85","192.168.144.139","TCP","1404","443  >  55950 [ACK] Seq=2701 Ack=518 Win=524544 Len=1350 [TCP segment of a reassembled PDU]"
"9788","129.075611","20.42.65.85","192.168.144.139","TLSv1.2","506","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"9789","129.075665","192.168.144.139","20.42.65.85","TCP","54","55950  >  443 [ACK] Seq=518 Ack=4503 Win=131328 Len=0"
"9790","129.078784","192.168.144.139","20.42.65.85","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"9791","129.114791","192.168.144.139","192.168.144.105","DNS","79","Standard query 0x986e A compass.mongodb.com"
"9792","129.115345","192.168.144.139","192.168.144.105","DNS","79","Standard query 0x8c49 AAAA compass.mongodb.com"
"9793","129.187396","192.168.144.139","192.168.144.105","DNS","79","Standard query 0x8c49 AAAA compass.mongodb.com"
"9794","129.187396","192.168.144.139","192.168.144.105","DNS","79","Standard query 0x986e A compass.mongodb.com"
"9795","129.278493","192.168.144.105","192.168.144.139","DNS","188","Standard query response 0x986e A compass.mongodb.com CNAME lb-p.prod.corp.mongodb.com A 52.87.9.44 A 34.235.176.72 A 52.2.72.246 A 3.230.43.75 A 3.222.236.46"
"9796","129.331068","192.168.144.105","192.168.144.139","DNS","248","Standard query response 0x8c49 AAAA compass.mongodb.com CNAME lb-p.prod.corp.mongodb.com AAAA 64:ff9b::22eb:b048 AAAA 64:ff9b::3457:92c AAAA 64:ff9b::3e6:2b4b AAAA 64:ff9b::3de:ec2e AAAA 64:ff9b::3402:48f6"
"9797","129.333530","192.168.144.139","52.87.9.44","TCP","66","55951  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"9798","129.388581","20.42.65.85","192.168.144.139","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"9799","129.390893","192.168.144.139","20.42.65.85","TCP","1424","55950  >  443 [ACK] Seq=676 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9800","129.390893","192.168.144.139","20.42.65.85","TCP","1424","55950  >  443 [ACK] Seq=2046 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9801","129.390893","192.168.144.139","20.42.65.85","TCP","1424","55950  >  443 [ACK] Seq=3416 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9802","129.390893","192.168.144.139","20.42.65.85","TCP","1424","55950  >  443 [ACK] Seq=4786 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9803","129.390893","192.168.144.139","20.42.65.85","TCP","1424","55950  >  443 [ACK] Seq=6156 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9804","129.390893","192.168.144.139","20.42.65.85","TCP","1424","55950  >  443 [ACK] Seq=7526 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9805","129.390893","192.168.144.139","20.42.65.85","TCP","1424","55950  >  443 [ACK] Seq=8896 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9806","129.390893","192.168.144.139","20.42.65.85","TCP","1424","55950  >  443 [ACK] Seq=10266 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9807","129.390893","192.168.144.139","20.42.65.85","TCP","1424","55950  >  443 [ACK] Seq=11636 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9808","129.390893","192.168.144.139","20.42.65.85","TCP","1424","55950  >  443 [ACK] Seq=13006 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9809","129.628197","52.87.9.44","192.168.144.139","TCP","66","443  >  55951 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1370 SACK_PERM WS=256"
"9810","129.628292","192.168.144.139","52.87.9.44","TCP","54","55951  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"9811","129.628787","192.168.144.139","52.87.9.44","TLSv1.2","312","Client Hello"
"9812","129.774258","20.42.65.85","192.168.144.139","TCP","54","443  >  55950 [ACK] Seq=4554 Ack=2046 Win=525056 Len=0"
"9813","129.774291","192.168.144.139","20.42.65.85","TCP","1424","55950  >  443 [ACK] Seq=14376 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9814","129.774291","192.168.144.139","20.42.65.85","TLSv1.2","1424","Application Data"
"9815","129.808582","20.42.65.85","192.168.144.139","TCP","54","443  >  55950 [ACK] Seq=4554 Ack=3416 Win=525056 Len=0"
"9816","129.808615","192.168.144.139","20.42.65.85","TCP","1424","55950  >  443 [ACK] Seq=17116 Ack=4554 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"9817","129.808615","192.168.144.139","20.42.65.85","TLSv1.2","219","Application Data"
"9818","129.918765","20.42.65.85","192.168.144.139","TCP","54","443  >  55950 [ACK] Seq=4554 Ack=6156 Win=525056 Len=0"
"9819","129.997489","20.42.65.85","192.168.144.139","TCP","54","443  >  55950 [ACK] Seq=4554 Ack=7526 Win=525056 Len=0"
"9820","130.039692","20.42.65.85","192.168.144.139","TCP","54","443  >  55950 [ACK] Seq=4554 Ack=10266 Win=525056 Len=0"
"9821","130.166436","20.42.65.85","192.168.144.139","TCP","54","443  >  55950 [ACK] Seq=4554 Ack=11636 Win=525056 Len=0"
"9822","130.246763","20.42.65.85","192.168.144.139","TCP","54","443  >  55950 [ACK] Seq=4554 Ack=13006 Win=525056 Len=0"
"9823","130.252617","52.87.9.44","192.168.144.139","TCP","54","443  >  55951 [ACK] Seq=1 Ack=259 Win=28160 Len=0"
"9824","130.260083","52.87.9.44","192.168.144.139","TLSv1.2","1404","Server Hello"
"9825","130.260083","52.87.9.44","192.168.144.139","TCP","1404","443  >  55951 [ACK] Seq=1351 Ack=259 Win=28160 Len=1350 [TCP segment of a reassembled PDU]"
"9826","130.260083","52.87.9.44","192.168.144.139","TCP","1404","443  >  55951 [ACK] Seq=2701 Ack=259 Win=28160 Len=1350 [TCP segment of a reassembled PDU]"
"9827","130.260083","52.87.9.44","192.168.144.139","TLSv1.2","415","Certificate, Server Key Exchange, Server Hello Done"
"9828","130.260297","192.168.144.139","52.87.9.44","TCP","54","55951  >  443 [ACK] Seq=259 Ack=4412 Win=131328 Len=0"
"9829","130.261636","192.168.144.139","52.87.9.44","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"9830","130.307820","20.42.65.85","192.168.144.139","TCP","54","443  >  55950 [ACK] Seq=4554 Ack=15746 Win=525056 Len=0"
"9831","130.425696","20.42.65.85","192.168.144.139","TCP","54","443  >  55950 [ACK] Seq=4554 Ack=18651 Win=525056 Len=0"
"9832","130.439877","20.42.65.85","192.168.144.139","TLSv1.2","1134","Application Data"
"9833","130.439996","192.168.144.139","20.42.65.85","TCP","54","55950  >  443 [ACK] Seq=18651 Ack=5635 Win=130304 Len=0"
"9834","130.441967","192.168.144.139","20.42.65.85","TLSv1.2","85","Encrypted Alert"
"9835","130.442325","192.168.144.139","20.42.65.85","TCP","54","55950  >  443 [FIN, ACK] Seq=18682 Ack=5635 Win=130304 Len=0"
"9836","130.475487","5a:d5:a1:2d:26:23","AzureWav_1e:61:35","ARP","42","Who has 192.168.144.139? Tell 192.168.144.105"
"9837","130.475527","AzureWav_1e:61:35","5a:d5:a1:2d:26:23","ARP","42","192.168.144.139 is at 2c:3b:70:1e:61:35"
"9838","130.549437","52.87.9.44","192.168.144.139","TLSv1.2","249","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"9839","130.553771","192.168.144.139","52.87.9.44","TLSv1.2","289","Application Data"
"9840","130.836091","20.42.65.85","192.168.144.139","TCP","54","[TCP Dup ACK 9831#1] 443  >  55950 [ACK] Seq=5635 Ack=18651 Win=525056 Len=0"
"9841","130.836091","20.42.65.85","192.168.144.139","TCP","54","443  >  55950 [ACK] Seq=5635 Ack=18683 Win=525056 Len=0"
"9842","130.844345","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4002:81a::200e","QUIC","1399","0-RTT, DCID=95580280fb1e036b87d7ee9265591e50, SCID=ed2de8"
"9843","130.857238","52.87.9.44","192.168.144.139","TLSv1.2","1025","Application Data, Encrypted Alert"
"9844","130.861762","52.87.9.44","192.168.144.139","TCP","54","443  >  55951 [FIN, ACK] Seq=5578 Ack=587 Win=29184 Len=0"
"9845","130.861898","192.168.144.139","52.87.9.44","TCP","54","55951  >  443 [ACK] Seq=587 Ack=5579 Win=130304 Len=0"
"9846","130.866407","192.168.144.139","52.87.9.44","TLSv1.2","85","Encrypted Alert"
"9847","130.871027","192.168.144.139","52.87.9.44","TCP","54","55951  >  443 [FIN, ACK] Seq=618 Ack=5579 Win=130304 Len=0"
"9848","130.897751","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2600:1901:0:38d7::","TCP","75","[TCP Keep-Alive] 55739  >  80 [ACK] Seq=303 Ack=299 Win=511 Len=1"
"9849","130.945876","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4002:81a::200e","TCP","86","55952  >  443 [SYN] Seq=0 Win=64952 Len=0 MSS=1412 WS=256 SACK_PERM"
"9850","130.972640","2600:1901:0:38d7::","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","TCP","86","[TCP Keep-Alive ACK] 80  >  55739 [ACK] Seq=299 Ack=304 Win=265 Len=0 SLE=303 SRE=304"
"9851","131.009267","2404:6800:4002:81a::200e","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","QUIC","1399","Initial, DCID=ed2de8, SCID=d5580280fb1e036b, PKN: 1, ACK, PADDING"
"9852","131.032750","2404:6800:4002:81a::200e","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","TCP","86","443  >  55952 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1370 SACK_PERM WS=256"
"9853","131.032835","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4002:81a::200e","TCP","74","55952  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"9854","131.037073","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4002:81a::200e","TLSv1.3","734","Client Hello"
"9855","131.037344","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4002:81a::200e","TLSv1.3","80","Change Cipher Spec"
"9856","131.037389","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4002:81a::200e","TLSv1.3","244","Application Data"
