No.,Time,Source,Destination,Protocol,Length,Info
5055,50.09790643,142.250.192.46,142.250.194.86,QUIC,76,"Protected Payload (KP0), DCID=f44d8b66a28b4355"
5056,50.11826064,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5057,50.1182613,142.250.182.163,142.250.192.46,QUIC,1399,"Handshake, DCID=5e3d9b, SCID=e86820c0bc7e85d3"
5058,50.11839456,142.250.182.163,142.250.192.46,QUIC,1399,"Handshake, DCID=5e3d9b, SCID=e86820c0bc7e85d3"
5059,50.11839511,142.250.182.161,142.250.192.46,TCP,2974,"443  >  45862 [PSH, ACK] Seq=4333 Ack=518 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
5060,50.11844006,142.250.192.46,142.250.182.161,TCP,54,45862  >  443 [ACK] Seq=518 Ack=7253 Win=62780 Len=0
5061,50.12113014,142.250.192.46,142.250.182.163,QUIC,84,"Handshake, DCID=e86820c0bc7e85d3, SCID=5e3d9b"
5062,50.13099373,142.250.182.161,142.250.192.46,TCP,1274,"443  >  45888 [PSH, ACK] Seq=4301 Ack=518 Win=64240 Len=1220 [TCP segment of a reassembled PDU]"
5063,50.13116063,142.250.192.46,142.250.182.161,TCP,54,45888  >  443 [ACK] Seq=518 Ack=5521 Win=63480 Len=0
5064,50.13495415,142.250.182.161,142.250.192.46,TCP,2974,"443  >  45884 [PSH, ACK] Seq=4333 Ack=518 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
5065,50.13502816,142.250.192.46,142.250.182.161,TCP,54,45884  >  443 [ACK] Seq=518 Ack=7253 Win=62780 Len=0
5066,50.13890595,142.250.192.46,142.250.194.86,QUIC,76,"Protected Payload (KP0), DCID=f44d8b66a28b4355"
5067,50.1433889,142.250.194.110,142.250.192.46,QUIC,71,"Protected Payload (KP0), DCID=7ad740"
5068,50.14338921,142.250.194.110,142.250.192.46,QUIC,71,"Protected Payload (KP0), DCID=7ad740"
5069,50.14338925,142.250.182.161,142.250.192.46,TCP,2974,"443  >  45880 [PSH, ACK] Seq=4333 Ack=518 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
5070,50.14350196,142.250.192.46,142.250.182.161,TCP,54,45880  >  443 [ACK] Seq=518 Ack=7253 Win=62780 Len=0
5071,50.14386122,142.250.192.46,142.250.194.110,QUIC,1399,"Protected Payload (KP0), DCID=fc46b16883f2a937"
5072,50.14404278,142.250.192.46,142.250.194.110,QUIC,1399,"Protected Payload (KP0), DCID=fc46b16883f2a937"
5073,50.14415198,142.250.192.46,142.250.194.110,QUIC,225,"Protected Payload (KP0), DCID=fc46b16883f2a937"
5074,50.14873714,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5075,50.16473306,142.250.182.163,142.250.192.46,QUIC,1399,"Handshake, DCID=5e3d9b, SCID=e86820c0bc7e85d3"
5076,50.16501797,142.250.192.46,142.250.182.163,QUIC,84,"Handshake, DCID=e86820c0bc7e85d3, SCID=5e3d9b"
5077,50.16849896,142.250.182.163,142.250.192.46,QUIC,558,"Protected Payload (KP0), DCID=5e3d9b"
5078,50.16849913,142.250.182.161,142.250.192.46,TLSv1.3,2241,Application Data
5079,50.16854749,142.250.192.46,142.250.182.161,TCP,54,45888  >  443 [ACK] Seq=518 Ack=7708 Win=63480 Len=0
5080,50.17398651,142.250.182.161,142.250.192.46,TLSv1.3,542,Application Data
5081,50.17400259,142.250.192.46,142.250.182.161,TCP,54,45868  >  443 [ACK] Seq=518 Ack=7709 Win=63480 Len=0
5082,50.17547156,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5083,50.17549376,142.250.192.46,142.250.182.163,QUIC,85,"Handshake, DCID=e86820c0bc7e85d3, SCID=5e3d9b"
5084,50.17561608,142.250.192.46,142.250.194.86,QUIC,76,"Protected Payload (KP0), DCID=f44d8b66a28b4355"
5085,50.18355604,142.250.182.161,142.250.192.46,TLSv1.3,509,Application Data
5086,50.18357901,142.250.192.46,142.250.182.161,TCP,54,45862  >  443 [ACK] Seq=518 Ack=7708 Win=62780 Len=0
5087,50.19230557,142.250.182.161,142.250.192.46,TLSv1.3,511,Application Data
5088,50.19234077,142.250.192.46,142.250.182.161,TCP,54,45884  >  443 [ACK] Seq=518 Ack=7710 Win=62780 Len=0
5089,50.19307814,142.250.182.161,142.250.192.46,TLSv1.3,511,Application Data
5090,50.19309849,142.250.192.46,142.250.182.161,TCP,54,45880  >  443 [ACK] Seq=518 Ack=7710 Win=62780 Len=0
5091,50.1944515,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5092,50.2003549,142.250.192.46,142.250.194.86,QUIC,76,"Protected Payload (KP0), DCID=f44d8b66a28b4355"
5093,50.20857134,142.250.192.46,142.250.194.67,OCSP,473,Request
5094,50.20885414,142.250.194.67,142.250.192.46,TCP,60,80  >  38642 [ACK] Seq=4588 Ack=2931 Win=64240 Len=0
5095,50.21202454,142.250.192.46,142.250.182.163,QUIC,150,"Protected Payload (KP0), DCID=e86820c0bc7e85d3"
5096,50.21213163,142.250.192.46,142.250.182.163,QUIC,109,"Protected Payload (KP0), DCID=e86820c0bc7e85d3"
5097,50.21226612,142.250.192.46,142.250.182.163,TLSv1.3,93,Application Data
5098,50.21247744,142.250.182.163,142.250.192.46,TCP,60,443  >  57206 [ACK] Seq=5843 Ack=1278 Win=64240 Len=0
5099,50.21292052,142.250.192.46,142.250.194.67,OCSP,473,Request
5100,50.21313776,142.250.194.67,142.250.192.46,TCP,60,80  >  48270 [ACK] Seq=3059 Ack=2094 Win=64240 Len=0
5101,50.21486866,142.250.194.110,142.250.192.46,QUIC,71,"Protected Payload (KP0), DCID=7ad740"
5102,50.2148688,142.250.194.110,142.250.192.46,QUIC,198,"Protected Payload (KP0), DCID=7ad740"
5103,50.2148962,142.250.194.110,142.250.192.46,QUIC,1394,"Protected Payload (KP0), DCID=7ad740"
5104,50.21539065,142.250.192.46,142.250.182.163,TLSv1.3,78,Application Data
5105,50.21546276,142.250.192.46,142.250.182.163,TCP,54,"57206  >  443 [FIN, ACK] Seq=1302 Ack=5843 Win=63540 Len=0"
5106,50.21550131,142.250.182.163,142.250.192.46,TCP,60,443  >  57206 [ACK] Seq=5843 Ack=1302 Win=64240 Len=0
5107,50.2156726,142.250.182.163,142.250.192.46,TCP,60,443  >  57206 [ACK] Seq=5843 Ack=1303 Win=64239 Len=0
5108,50.21933717,142.250.192.46,142.250.194.110,QUIC,80,"Protected Payload (KP0), DCID=fc46b16883f2a937"
5109,50.22160192,142.250.182.161,142.250.192.46,TLSv1.3,1514,"Server Hello, Change Cipher Spec"
5110,50.22166016,142.250.192.46,142.250.182.161,TCP,54,45886  >  443 [ACK] Seq=518 Ack=1461 Win=62780 Len=0
5111,50.22191429,142.250.182.161,142.250.192.46,TCP,1418,"443  >  45886 [PSH, ACK] Seq=1461 Ack=518 Win=64240 Len=1364 [TCP segment of a reassembled PDU]"
5112,50.22192547,142.250.192.46,142.250.182.161,TCP,54,45886  >  443 [ACK] Seq=518 Ack=2825 Win=62780 Len=0
5113,50.22232275,142.250.192.46,142.250.194.86,QUIC,76,"Protected Payload (KP0), DCID=f44d8b66a28b4355"
5114,50.22588002,142.250.192.46,142.250.194.67,OCSP,473,Request
5115,50.22610484,142.250.194.67,142.250.192.46,TCP,60,80  >  48276 [ACK] Seq=3060 Ack=2095 Win=64240 Len=0
5116,50.22914278,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5117,50.22947988,142.250.192.46,142.250.194.67,TCP,74,58492  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=589316718 TSecr=0 WS=128
5118,50.22990011,142.250.192.46,142.250.194.67,TCP,74,58504  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=589316718 TSecr=0 WS=128
5119,50.23225283,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5120,50.23336755,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5121,50.23336777,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5122,50.23387205,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5123,50.23387222,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5124,50.2339545,142.250.192.46,142.250.192.195,QUIC,75,"Protected Payload (KP0), DCID=f3fb782208a2e392"
5125,50.236026,142.250.192.46,142.250.192.195,QUIC,76,"Protected Payload (KP0), DCID=f3fb782208a2e392"
5126,50.23772304,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5127,50.23772341,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5128,50.23772346,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5129,50.23777526,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5130,50.23777534,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5131,50.23805496,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5132,50.2380552,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5133,50.23805525,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5134,50.23805531,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5135,50.23810975,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5136,50.23935115,142.250.192.46,142.250.192.195,QUIC,75,"Protected Payload (KP0), DCID=f3fb782208a2e392"
5137,50.25056478,142.250.192.46,142.250.194.86,QUIC,76,"Protected Payload (KP0), DCID=f44d8b66a28b4355"
5138,50.25427136,192.168.149.1,239.255.255.250,SSDP,217,M-SEARCH * HTTP/1.1 
5139,50.25618578,142.250.194.67,142.250.192.46,TCP,60,"80  >  58492 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
5140,50.25627621,142.250.192.46,142.250.194.67,TCP,54,58492  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0
5141,50.25618599,142.250.194.67,142.250.192.46,TCP,60,"80  >  58504 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
5142,50.25638493,142.250.192.46,142.250.194.67,TCP,54,58504  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0
5143,50.25618603,142.250.182.163,142.250.192.46,TCP,60,"443  >  57206 [FIN, PSH, ACK] Seq=5843 Ack=1303 Win=64239 Len=0"
5144,50.25641841,142.250.192.46,142.250.182.163,TCP,54,57206  >  443 [ACK] Seq=1303 Ack=5844 Win=63540 Len=0
5145,50.25648949,142.250.194.110,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=7ad740"
5146,50.25686426,142.250.192.46,142.250.194.67,OCSP,473,Request
5147,50.25708234,142.250.194.67,142.250.192.46,TCP,60,80  >  58492 [ACK] Seq=1 Ack=420 Win=64240 Len=0
5148,50.25711617,142.250.192.46,142.250.194.67,OCSP,473,Request
5149,50.25718834,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5150,50.25720941,142.250.194.67,142.250.192.46,TCP,60,80  >  58504 [ACK] Seq=1 Ack=420 Win=64240 Len=0
5151,50.26476256,142.250.192.195,142.250.192.46,QUIC,1395,"Protected Payload (KP0), DCID=53f9a7"
5152,50.26545984,142.250.194.110,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=7ad740"
5153,50.26577726,142.250.194.110,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=7ad740"
5154,50.26607069,142.250.182.161,142.250.192.46,TCP,1514,"443  >  45886 [PSH, ACK] Seq=2825 Ack=518 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
5155,50.26609744,142.250.192.46,142.250.182.161,TCP,54,45886  >  443 [ACK] Seq=518 Ack=4285 Win=62780 Len=0
5156,50.26642788,142.250.182.161,142.250.192.46,TCP,1514,"443  >  45886 [PSH, ACK] Seq=4285 Ack=518 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
5157,50.26644029,142.250.192.46,142.250.182.161,TCP,54,45886  >  443 [ACK] Seq=518 Ack=5745 Win=62780 Len=0
5158,50.2674472,142.250.192.46,142.250.192.195,QUIC,73,"Protected Payload (KP0), DCID=f3fb782208a2e392"
5159,50.26794817,142.250.192.46,142.250.194.110,QUIC,74,"Protected Payload (KP0), DCID=fc46b16883f2a937"
5160,50.27269803,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5161,50.27360619,142.250.192.46,142.250.194.86,QUIC,76,"Protected Payload (KP0), DCID=f44d8b66a28b4355"
5162,50.275783,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5163,50.27886113,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5164,50.27931163,142.250.192.46,142.250.192.195,QUIC,75,"Protected Payload (KP0), DCID=f3fb782208a2e392"
5165,50.28747986,142.250.194.110,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=7ad740"
5166,50.29380039,142.250.182.163,142.250.192.46,QUIC,657,"Protected Payload (KP0), DCID=5e3d9b"
5167,50.2974401,142.250.192.46,142.250.194.86,QUIC,76,"Protected Payload (KP0), DCID=f44d8b66a28b4355"
5168,50.29909111,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5169,50.29996339,142.250.182.163,142.250.192.46,QUIC,138,"Protected Payload (KP0), DCID=5e3d9b"
5170,50.29996353,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5171,50.30081006,142.250.192.46,142.250.182.163,QUIC,73,"Protected Payload (KP0), DCID=e86820c0bc7e85d3"
5172,50.30812009,142.250.194.110,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=7ad740"
5173,50.30928339,142.250.192.46,142.250.194.110,QUIC,75,"Protected Payload (KP0), DCID=fc46b16883f2a937"
5174,50.32262488,142.250.182.161,142.250.192.46,TCP,1514,"443  >  45886 [PSH, ACK] Seq=5745 Ack=518 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
5175,50.3226789,142.250.192.46,142.250.182.161,TCP,54,45886  >  443 [ACK] Seq=518 Ack=7205 Win=62780 Len=0
5176,50.32262509,142.250.182.161,142.250.192.46,TLSv1.3,558,Application Data
5177,50.32348228,142.250.192.46,142.250.182.161,TCP,54,45886  >  443 [ACK] Seq=518 Ack=7709 Win=62780 Len=0
5178,50.32357527,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5179,50.32367095,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5180,50.32553414,142.250.192.46,142.250.194.86,QUIC,76,"Protected Payload (KP0), DCID=f44d8b66a28b4355"
5181,50.32671111,142.250.182.163,142.250.192.46,QUIC,70,"Protected Payload (KP0), DCID=5e3d9b"
5182,50.33194122,142.250.194.110,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=7ad740"
5183,50.33314456,142.250.192.46,142.250.192.195,QUIC,76,"Protected Payload (KP0), DCID=f3fb782208a2e392"
5184,50.34205969,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5185,50.34242903,142.250.192.46,142.250.192.195,QUIC,75,"Protected Payload (KP0), DCID=f3fb782208a2e392"
5186,50.346713,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5187,50.35190336,142.250.194.110,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=7ad740"
5188,50.35292445,142.250.192.46,142.250.194.110,QUIC,74,"Protected Payload (KP0), DCID=fc46b16883f2a937"
5189,50.35750679,142.250.194.67,142.250.192.46,OCSP,819,Response
5190,50.35752291,142.250.192.46,142.250.194.67,TCP,54,38642  >  80 [ACK] Seq=2931 Ack=5353 Win=63476 Len=0
5191,50.35893776,142.250.192.46,142.250.182.161,TLSv1.3,118,"Change Cipher Spec, Application Data"
5192,50.3592213,142.250.182.161,142.250.192.46,TCP,60,443  >  45888 [ACK] Seq=7708 Ack=582 Win=64240 Len=0
5193,50.35984951,142.250.192.46,142.250.182.161,TLSv1.3,224,Application Data
5194,50.35992954,142.250.192.46,142.250.182.161,TLSv1.3,368,Application Data
5195,50.35998973,142.250.182.161,142.250.192.46,TCP,60,443  >  45888 [ACK] Seq=7708 Ack=752 Win=64240 Len=0
5196,50.36021691,142.250.192.46,142.250.182.161,TLSv1.3,197,Application Data
5197,50.36032035,142.250.182.161,142.250.192.46,TCP,60,443  >  45888 [ACK] Seq=7708 Ack=1066 Win=64240 Len=0
5198,50.360466,142.250.182.161,142.250.192.46,TCP,60,443  >  45888 [ACK] Seq=7708 Ack=1209 Win=64240 Len=0
5199,50.36138927,142.250.192.46,142.250.182.161,TLSv1.3,177,Application Data
5200,50.36153795,142.250.182.161,142.250.192.46,TCP,60,443  >  45888 [ACK] Seq=7708 Ack=1332 Win=64240 Len=0
5201,50.36286266,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5202,50.36416312,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5203,50.36625357,142.250.192.46,142.250.194.86,QUIC,75,"Protected Payload (KP0), DCID=f44d8b66a28b4355"
5204,50.36873238,142.250.194.67,142.250.192.46,OCSP,819,Response
5205,50.36878122,142.250.192.46,142.250.194.67,TCP,54,48270  >  80 [ACK] Seq=2094 Ack=3824 Win=63495 Len=0
5206,50.37593283,142.250.192.46,142.250.182.161,TLSv1.3,118,"Change Cipher Spec, Application Data"
5207,50.37625932,142.250.182.161,142.250.192.46,TCP,60,443  >  45868 [ACK] Seq=7709 Ack=582 Win=64240 Len=0
5208,50.37894555,142.250.192.46,142.250.182.161,TLSv1.3,241,Application Data
5209,50.37916249,142.250.182.161,142.250.192.46,TCP,60,443  >  45868 [ACK] Seq=7709 Ack=769 Win=64240 Len=0
5210,50.38114192,142.250.192.46,142.250.182.161,TLSv1.3,177,Application Data
5211,50.38133935,142.250.182.161,142.250.192.46,TCP,60,443  >  45888 [ACK] Seq=7708 Ack=1455 Win=64240 Len=0
5212,50.38232761,142.250.192.46,142.250.182.161,TLSv1.3,118,"Change Cipher Spec, Application Data"
5213,50.38252629,142.250.182.161,142.250.192.46,TCP,60,443  >  45886 [ACK] Seq=7709 Ack=582 Win=64240 Len=0
5214,50.38342362,142.250.192.46,142.250.182.161,TLSv1.3,241,Application Data
5215,50.38360525,142.250.182.161,142.250.192.46,TCP,60,443  >  45886 [ACK] Seq=7709 Ack=769 Win=64240 Len=0
5216,50.38472042,142.250.192.46,142.250.182.161,TLSv1.3,178,Application Data
5217,50.38489235,142.250.182.161,142.250.192.46,TCP,60,443  >  45888 [ACK] Seq=7708 Ack=1579 Win=64240 Len=0
5218,50.38553375,142.250.192.46,142.250.192.195,QUIC,76,"Protected Payload (KP0), DCID=f3fb782208a2e392"
5219,50.39492304,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5220,50.39563978,142.250.194.110,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=7ad740"
5221,50.39645925,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5222,50.40286941,142.250.194.67,142.250.192.46,OCSP,819,Response
5223,50.40288874,142.250.192.46,142.250.194.67,TCP,54,48276  >  80 [ACK] Seq=2095 Ack=3825 Win=63495 Len=0
5224,50.40286985,142.250.194.110,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=7ad740"
5225,50.40336781,142.250.192.46,142.250.194.110,QUIC,74,"Protected Payload (KP0), DCID=fc46b16883f2a937"
5226,50.40426916,142.250.192.46,142.250.182.161,TLSv1.3,118,"Change Cipher Spec, Application Data"
5227,50.40448166,142.250.182.161,142.250.192.46,TCP,60,443  >  45862 [ACK] Seq=7708 Ack=582 Win=64240 Len=0
5228,50.40491622,142.250.192.46,142.250.182.161,TLSv1.3,241,Application Data
5229,50.40502655,142.250.182.161,142.250.192.46,TCP,60,443  >  45862 [ACK] Seq=7708 Ack=769 Win=64240 Len=0
5230,50.40574395,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5231,50.40585424,142.250.192.46,142.250.182.161,TLSv1.3,176,Application Data
5232,50.40597795,142.250.182.161,142.250.192.46,TCP,60,443  >  45888 [ACK] Seq=7708 Ack=1701 Win=64240 Len=0
5233,50.40632549,142.250.192.46,142.250.192.195,QUIC,75,"Protected Payload (KP0), DCID=f3fb782208a2e392"
5234,50.40968209,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5235,50.40993937,142.250.192.46,142.250.194.86,QUIC,75,"Protected Payload (KP0), DCID=f44d8b66a28b4355"
5236,50.41362052,142.250.194.110,142.250.192.46,QUIC,71,"Protected Payload (KP0), DCID=7ad740"
5237,50.41362072,142.250.194.110,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=7ad740"
5238,50.41412684,142.250.192.46,142.250.194.110,QUIC,73,"Protected Payload (KP0), DCID=fc46b16883f2a937"
5239,50.4281954,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5240,50.43436709,142.250.192.46,142.250.194.110,QUIC,75,"Protected Payload (KP0), DCID=fc46b16883f2a937"
5241,50.43484433,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5242,50.44733429,142.250.194.110,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=7ad740"
5243,50.44765582,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5244,50.44809387,142.250.192.46,142.250.194.86,QUIC,75,"Protected Payload (KP0), DCID=f44d8b66a28b4355"
5245,50.44835994,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5246,50.44852374,142.250.192.46,142.250.192.195,QUIC,75,"Protected Payload (KP0), DCID=f3fb782208a2e392"
5247,50.45773014,142.250.194.110,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=7ad740"
5248,50.45803991,142.250.192.46,142.250.194.110,QUIC,74,"Protected Payload (KP0), DCID=fc46b16883f2a937"
5249,50.46975647,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5250,50.47389711,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5251,50.47585742,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5252,50.47606885,142.250.192.46,142.250.192.195,QUIC,75,"Protected Payload (KP0), DCID=f3fb782208a2e392"
5253,50.48075586,142.250.194.110,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=7ad740"
5254,50.48506562,142.250.182.163,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=5e3d9b"
5255,50.48524738,142.250.192.46,142.250.182.163,QUIC,75,"Protected Payload (KP0), DCID=e86820c0bc7e85d3"
5256,50.49022302,142.250.192.46,142.250.194.86,QUIC,76,"Protected Payload (KP0), DCID=f44d8b66a28b4355"
5257,50.49522216,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5258,50.4969763,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5259,50.49882405,142.250.194.110,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=7ad740"
5260,50.49907648,142.250.192.46,142.250.194.110,QUIC,75,"Protected Payload (KP0), DCID=fc46b16883f2a937"
5261,50.50745296,142.250.194.67,142.250.192.46,OCSP,819,Response
5262,50.50748616,142.250.192.46,142.250.194.67,TCP,54,58492  >  80 [ACK] Seq=420 Ack=766 Win=63495 Len=0
5263,50.50862775,142.250.192.46,142.250.182.161,TLSv1.3,118,"Change Cipher Spec, Application Data"
5264,50.50878722,142.250.182.161,142.250.192.46,TCP,60,443  >  45884 [ACK] Seq=7710 Ack=582 Win=64240 Len=0
5265,50.5092283,142.250.192.46,142.250.182.161,TLSv1.3,241,Application Data
5266,50.50930234,142.250.182.161,142.250.192.46,TCP,60,443  >  45884 [ACK] Seq=7710 Ack=769 Win=64240 Len=0
5267,50.50990097,142.250.192.46,142.250.182.161,TLSv1.3,197,Application Data
5268,50.50996495,142.250.182.161,142.250.192.46,TCP,60,443  >  45888 [ACK] Seq=7708 Ack=1844 Win=64240 Len=0
5269,50.51241694,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5270,50.51262066,142.250.192.46,142.250.194.86,QUIC,75,"Protected Payload (KP0), DCID=f44d8b66a28b4355"
5271,50.51279605,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5272,50.51296292,142.250.192.46,142.250.192.195,QUIC,75,"Protected Payload (KP0), DCID=f3fb782208a2e392"
5273,50.52182491,142.250.194.110,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=7ad740"
5274,50.52646639,142.250.194.110,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=7ad740"
5275,50.52667179,142.250.192.46,142.250.194.110,QUIC,75,"Protected Payload (KP0), DCID=fc46b16883f2a937"
5276,50.52711512,142.250.194.67,142.250.192.46,OCSP,819,Response
5277,50.52713263,142.250.192.46,142.250.194.67,TCP,54,58504  >  80 [ACK] Seq=420 Ack=766 Win=63495 Len=0
5278,50.52836256,142.250.192.46,142.250.182.161,TLSv1.3,118,"Change Cipher Spec, Application Data"
5279,50.52857281,142.250.182.161,142.250.192.46,TCP,60,443  >  45880 [ACK] Seq=7710 Ack=582 Win=64240 Len=0
5280,50.52904982,142.250.192.46,142.250.182.161,TLSv1.3,241,Application Data
5281,50.52919524,142.250.182.161,142.250.192.46,TCP,60,443  >  45880 [ACK] Seq=7710 Ack=769 Win=64240 Len=0
5282,50.52993619,142.250.192.46,142.250.182.161,TLSv1.3,176,Application Data
5283,50.53005488,142.250.182.161,142.250.192.46,TCP,60,443  >  45888 [ACK] Seq=7708 Ack=1966 Win=64240 Len=0
5284,50.53134963,142.250.194.86,142.250.192.46,QUIC,1061,"Protected Payload (KP0), DCID=e8c965"
5285,50.53134978,142.250.194.86,142.250.192.46,QUIC,661,"Protected Payload (KP0), DCID=e8c965"
5286,50.53168352,142.250.192.46,142.250.194.86,QUIC,75,"Protected Payload (KP0), DCID=f44d8b66a28b4355"
5287,50.53382775,142.250.192.195,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=53f9a7"
5288,50.55107373,142.250.194.110,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=7ad740"
5289,50.5540909,142.250.194.86,142.250.192.46,QUIC,1399,"Protected Payload (KP0), DCID=e8c965"
5290,50.55427016,142.250.192.46,142.250.192.195,QUIC,76,"Protected Payload (KP0), DCID=f3fb782208a2e392"
5291,50.5545794,142.250.192.46,142.250.194.86,QUIC,77,"Protected Payload (KP0), DCID=f44d8b66a28b4355"
